# X mu var std 2std
-1.000000000000000000e+01 -1.293589187379536654e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-9.959919839679358233e+00 -1.288450843556582726e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-9.919839679358718243e+00 -1.283312499733628975e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-9.879759519038076476e+00 -1.278174155910675047e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-9.839679358717434710e+00 -1.273035812087720942e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-9.799599198396792943e+00 -1.267897468264767014e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-9.759519038076152952e+00 -1.262759124441813263e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-9.719438877755511186e+00 -1.257620780618859335e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-9.679358717434869419e+00 -1.252482436795905407e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-9.639278557114227652e+00 -1.247344092972951479e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-9.599198396793587662e+00 -1.242205749149997729e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-9.559118236472945895e+00 -1.237067405327043801e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-9.519038076152304129e+00 -1.231929061504089695e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-9.478957915831664138e+00 -1.226790717681136123e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-9.438877755511022372e+00 -1.221652373858182017e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-9.398797595190380605e+00 -1.216514030035228089e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-9.358717434869738838e+00 -1.211375686212274161e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-9.318637274549098848e+00 -1.206237342389320411e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-9.278557114228457081e+00 -1.201098998566366483e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-9.238476953907815314e+00 -1.195960654743412555e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-9.198396793587175324e+00 -1.190822310920458804e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-9.158316633266533557e+00 -1.185683967097504699e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-9.118236472945891791e+00 -1.180545623274550771e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-9.078156312625250024e+00 -1.175407279451596843e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-9.038076152304610034e+00 -1.170268935628643092e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.997995991983968267e+00 -1.165130591805689164e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.957915831663326500e+00 -1.159992247982735236e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.917835671342684734e+00 -1.154853904159781308e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.877755511022044743e+00 -1.149715560336827558e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.837675350701402976e+00 -1.144577216513873452e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.797595190380761210e+00 -1.139438872690919524e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.757515030060119443e+00 -1.134300528867965596e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.717434869739479453e+00 -1.129162185045011846e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.677354709418837686e+00 -1.124023841222057918e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.637274549098195919e+00 -1.118885497399103990e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.597194388777555929e+00 -1.113747153576150239e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.557114228456914162e+00 -1.108608809753196311e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.517034068136272396e+00 -1.103470465930242206e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.476953907815630629e+00 -1.098332122107288278e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.436873747494990639e+00 -1.093193778284334527e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.396793587174348872e+00 -1.088055434461380599e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.356713426853707105e+00 -1.082917090638426671e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.316633266533067115e+00 -1.077778746815472921e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.276553106212425348e+00 -1.072640402992518993e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.236472945891783581e+00 -1.067502059169565065e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.196392785571141815e+00 -1.062363715346610960e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.156312625250501824e+00 -1.057225371523657209e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.116232464929860058e+00 -1.052087027700703281e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.076152304609218291e+00 -1.046948683877749353e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-8.036072144288576524e+00 -1.041810340054795425e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-7.995991983967936534e+00 -1.036671996231841675e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-7.955911823647294767e+00 -1.031533652408887747e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-7.915831663326653000e+00 -1.026395308585933641e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-7.875751503006012122e+00 -1.021256964762979891e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-7.835671342685371243e+00 -1.016118620940025963e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-7.795591182364729477e+00 -1.010980277117072035e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-7.755511022044087710e+00 -1.005841933294118107e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-7.715430861723446831e+00 -1.000703589471164179e+01 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-7.675350701402805953e+00 -9.955652456482104284e+00 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-7.635270541082164186e+00 -9.904269018252565004e+00 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-7.595190380761523308e+00 -9.852885580023025724e+00 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-7.555110220440882429e+00 -9.801502141793488221e+00 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-7.515030060120240663e+00 -9.750118703563947165e+00 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-7.474949899799598896e+00 -9.698735265334407885e+00 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-7.434869739478958017e+00 -9.647351827104870381e+00 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-7.394789579158317139e+00 -9.595968388875331101e+00 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-7.354709418837675372e+00 -9.544584950645791821e+00 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-7.314629258517033605e+00 -9.493201512416252541e+00 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
-7.274549098196392727e+00 -9.441818074186713261e+00 2.512690534577847190e-01 5.012674470357961765e-01 1.002534894071592353e+00
